marker1,marker2,marker3,marker4,marker5,marker6,marker7,Patch filename,label,EM
-1,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1014_row_6144_column_69632,0,0
-1,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1015_row_18432_column_116736,0,0
-1,-1,-1,-1,0,-1,2,CasoHEProstata_A_1015_row_26624_column_26624,2,0
-1,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1015_row_4096_column_94208,0,0
-1,-1,0,0,-1,-1,-1,CasoHEProstata_A_1016_row_20480_column_110592,0,0
2,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1016_row_22528_column_22528,2,0
2,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1016_row_26624_column_10240,2,0
1,0,0,-1,-1,-1,-1,CasoHEProstata_A_1016_row_36864_column_22528,0,0
0,0,0,0,0,-1,2,CasoHEProstata_A_1016_row_36864_column_32768,0,0
1,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_1016_row_36864_column_34816,1,1
2,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1016_row_38912_column_20480,2,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1016_row_4096_column_110592,0,0
-1,-1,0,0,-1,-1,-1,CasoHEProstata_A_1016_row_4096_column_112640,0,0
-1,0,0,-1,-1,-1,-1,CasoHEProstata_A_1016_row_6144_column_102400,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1017_row_12288_column_67584,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1017_row_18432_column_59392,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1017_row_20480_column_71680,0,0
-1,0,0,-1,-1,-1,-1,CasoHEProstata_A_1017_row_26624_column_145408,0,0
0,-1,-1,0,0,-1,2,CasoHEProstata_A_1017_row_30720_column_61440,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1018_row_26624_column_159744,0,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1018_row_36864_column_49152,2,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1018_row_40960_column_151552,0,0
1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1018_row_40960_column_161792,2,1
0,-1,-1,-1,0,0,2,CasoHEProstata_A_1018_row_43008_column_77824,0,0
-1,0,-1,-1,-1,-1,2,CasoHEProstata_A_1018_row_45056_column_157696,2,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1018_row_45056_column_81920,0,0
1,0,-1,-1,-1,-1,2,CasoHEProstata_A_1018_row_47104_column_86016,2,0
-1,3,-1,-1,-1,-1,-1,CasoHEProstata_A_1018_row_53248_column_45056,3,3
-1,0,-1,-1,-1,-1,2,CasoHEProstata_A_1018_row_53248_column_47104,2,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1018_row_55296_column_53248,2,0
-1,0,-1,-1,-1,-1,2,CasoHEProstata_A_1018_row_57344_column_167936,2,0
-1,0,-1,-1,-1,-1,2,CasoHEProstata_A_1018_row_63488_column_155648,2,0
-1,0,-1,-1,-1,-1,2,CasoHEProstata_A_1018_row_65536_column_147456,2,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1018_row_65536_column_149504,0,0
-1,-1,-1,-1,-1,-1,0,CasoHEProstata_A_1018_row_79872_column_43008,0,0
1,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1019_row_10240_column_32768,1,0
2,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1019_row_12288_column_122880,2,0
2,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1019_row_16384_column_30720,2,0
-1,-1,-1,-1,0,0,-1,CasoHEProstata_A_1019_row_22528_column_112640,0,0
-1,0,-1,0,-1,-1,-1,CasoHEProstata_A_1021_row_12288_column_8192,0,0
-1,0,-1,0,-1,-1,-1,CasoHEProstata_A_1021_row_16384_column_108544,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1021_row_2048_column_51200,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1021_row_8192_column_34816,0,0
-1,-1,0,-1,-1,-1,3,CasoHEProstata_A_1022_row_12288_column_94208,3,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1022_row_14336_column_83968,0,0
0,-1,0,-1,-1,-1,3,CasoHEProstata_A_1022_row_18432_column_22528,0,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1022_row_24576_column_90112,2,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1022_row_26624_column_18432,2,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1022_row_28672_column_18432,0,0
-1,0,0,0,-1,-1,2,CasoHEProstata_A_1023_row_10240_column_34816,0,0
-1,3,0,0,-1,3,-1,CasoHEProstata_A_1023_row_12288_column_124928,3,3
-1,-1,0,0,0,0,1,CasoHEProstata_A_1023_row_14336_column_118784,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1023_row_22528_column_18432,0,0
1,0,0,-1,-1,-1,2,CasoHEProstata_A_1023_row_24576_column_18432,0,0
-1,0,0,-1,-1,-1,-1,CasoHEProstata_A_1023_row_26624_column_43008,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1023_row_4096_column_43008,0,0
-1,0,0,-1,-1,-1,-1,CasoHEProstata_A_1023_row_45056_column_114688,0,0
-1,0,0,-1,-1,-1,-1,CasoHEProstata_A_1023_row_53248_column_92160,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1024_row_22528_column_120832,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1024_row_24576_column_104448,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1024_row_32768_column_34816,0,0
-1,-1,0,-1,-1,-1,3,CasoHEProstata_A_1024_row_34816_column_18432,3,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1024_row_34816_column_34816,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1024_row_36864_column_14336,0,0
-1,-1,-1,-1,-1,-1,1,CasoHEProstata_A_1024_row_36864_column_18432,1,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1024_row_40960_column_10240,0,0
-1,-1,-1,-1,-1,-1,0,CasoHEProstata_A_1024_row_59392_column_49152,0,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1024_row_6144_column_90112,2,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1025_row_16384_column_116736,2,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1025_row_18432_column_116736,2,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1025_row_22528_column_131072,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1025_row_22528_column_77824,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1025_row_24576_column_126976,0,0
-1,-1,-1,0,-1,-1,2,CasoHEProstata_A_1025_row_24576_column_47104,2,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1025_row_24576_column_67584,0,0
-1,-1,-1,0,-1,-1,2,CasoHEProstata_A_1025_row_34816_column_137216,2,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1025_row_34816_column_139264,0,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1025_row_36864_column_133120,2,0
-1,-1,-1,0,-1,-1,2,CasoHEProstata_A_1025_row_36864_column_151552,2,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1025_row_36864_column_77824,2,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1025_row_38912_column_133120,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1025_row_38912_column_51200,0,0
-1,-1,-1,0,-1,-1,2,CasoHEProstata_A_1025_row_38912_column_65536,2,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1025_row_38912_column_67584,0,0
-1,0,0,0,-1,0,-1,CasoHEProstata_A_1025_row_40960_column_36864,0,0
1,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_1025_row_47104_column_49152,1,1
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1025_row_51200_column_49152,0,0
2,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1025_row_53248_column_47104,2,2
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1025_row_8192_column_67584,2,0
0,-1,-1,-1,0,0,2,CasoHEProstata_A_1026_row_24576_column_139264,0,0
-1,-1,-1,-1,-1,-1,3,CasoHEProstata_A_1026_row_32768_column_57344,3,0
2,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_1026_row_38912_column_49152,2,0
-1,-1,0,-1,-1,-1,2,CasoHEProstata_A_1026_row_40960_column_124928,2,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1026_row_40960_column_153600,0,0
-1,-1,0,-1,-1,-1,0,CasoHEProstata_A_1026_row_43008_column_151552,0,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1026_row_43008_column_55296,2,0
1,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_1026_row_47104_column_133120,1,1
2,-1,-1,-1,0,-1,2,CasoHEProstata_A_1026_row_53248_column_63488,2,0
-1,-1,0,-1,-1,-1,2,CasoHEProstata_A_1026_row_55296_column_143360,2,0
-1,-1,-1,0,-1,-1,2,CasoHEProstata_A_1026_row_57344_column_163840,2,0
-1,-1,0,-1,-1,-1,2,CasoHEProstata_A_1026_row_61440_column_73728,2,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1026_row_63488_column_157696,2,0
-1,-1,-1,-1,0,-1,1,CasoHEProstata_A_1027_row_12288_column_81920,1,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_14336_column_14336,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_14336_column_6144,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_14336_column_77824,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_14336_column_83968,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_16384_column_163840,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_16384_column_165888,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_16384_column_167936,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_18432_column_14336,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_18432_column_163840,0,0
-1,3,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_18432_column_172032,3,3
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_18432_column_86016,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_20480_column_174080,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_22528_column_174080,0,0
-1,0,-1,-1,0,-1,-1,CasoHEProstata_A_1027_row_24576_column_172032,0,0
-1,-1,-1,0,0,0,-1,CasoHEProstata_A_1027_row_26624_column_81920,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_30720_column_12288,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_32768_column_16384,0,0
-1,3,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_32768_column_167936,3,3
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_32768_column_51200,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_32768_column_83968,0,0
-1,0,-1,-1,0,-1,1,CasoHEProstata_A_1027_row_34816_column_63488,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_36864_column_10240,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_36864_column_129024,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_36864_column_169984,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_36864_column_43008,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_36864_column_45056,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_36864_column_75776,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_38912_column_131072,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_38912_column_45056,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_40960_column_36864,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_40960_column_4096,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_40960_column_69632,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_40960_column_71680,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_43008_column_157696,0,0
-1,0,-1,-1,0,-1,1,CasoHEProstata_A_1027_row_43008_column_2048,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_43008_column_38912,0,0
-1,-1,0,-1,0,0,-1,CasoHEProstata_A_1027_row_43008_column_47104,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_43008_column_53248,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_45056_column_0,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_45056_column_36864,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_45056_column_38912,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_45056_column_45056,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_45056_column_47104,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_45056_column_49152,0,0
0,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1027_row_45056_column_65536,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_47104_column_129024,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_47104_column_36864,0,0
0,0,0,-1,-1,0,-1,CasoHEProstata_A_1027_row_47104_column_43008,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_47104_column_61440,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_49152_column_36864,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_57344_column_67584,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_57344_column_77824,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_59392_column_2048,0,0
-1,-1,-1,0,0,0,-1,CasoHEProstata_A_1027_row_59392_column_4096,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_59392_column_53248,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_59392_column_55296,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_59392_column_57344,0,0
-1,0,0,-1,0,-1,2,CasoHEProstata_A_1027_row_59392_column_79872,0,0
0,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1027_row_59392_column_8192,0,0
-1,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_61440_column_10240,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_61440_column_141312,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_61440_column_34816,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_61440_column_49152,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_63488_column_83968,0,0
-1,0,-1,-1,-1,0,-1,CasoHEProstata_A_1027_row_65536_column_86016,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_67584_column_90112,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1027_row_71680_column_169984,0,0
-1,-1,-1,-1,-1,-1,3,CasoHEProstata_A_1028_row_2048_column_30720,3,0
-1,-1,-1,0,-1,0,1,CasoHEProstata_A_1028_row_36864_column_149504,0,0
-1,-1,-1,-1,-1,-1,3,CasoHEProstata_A_1028_row_4096_column_28672,3,0
-1,2,-1,-1,3,3,-1,CasoHEProstata_A_1028_row_4096_column_30720,3,3
-1,-1,-1,0,-1,-1,2,CasoHEProstata_A_1028_row_43008_column_143360,2,0
2,-1,-1,0,-1,-1,2,CasoHEProstata_A_1028_row_45056_column_69632,2,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1028_row_47104_column_65536,2,0
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1028_row_49152_column_157696,2,0
0,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1028_row_53248_column_59392,0,0
-1,-1,-1,0,-1,-1,2,CasoHEProstata_A_1028_row_55296_column_149504,2,0
2,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1028_row_55296_column_73728,2,2
-1,-1,-1,-1,-1,-1,2,CasoHEProstata_A_1028_row_57344_column_71680,2,0
-1,-1,-1,0,-1,-1,2,CasoHEProstata_A_1028_row_59392_column_69632,2,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1028_row_59392_column_71680,0,0
-1,-1,-1,0,-1,-1,0,CasoHEProstata_A_1028_row_63488_column_30720,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1028_row_71680_column_53248,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1031_row_22528_column_145408,0,0
-1,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1031_row_22528_column_30720,0,0
-1,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1031_row_32768_column_57344,0,0
-1,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1031_row_49152_column_34816,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1031_row_55296_column_131072,0,0
-1,0,-1,-1,0,-1,-1,CasoHEProstata_A_1031_row_55296_column_36864,0,0
-1,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1031_row_61440_column_122880,0,0
-1,0,-1,-1,0,-1,-1,CasoHEProstata_A_1031_row_63488_column_112640,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1031_row_63488_column_24576,0,0
-1,-1,-1,-1,0,-1,-1,CasoHEProstata_A_1031_row_63488_column_34816,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1032_row_12288_column_100352,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1032_row_12288_column_98304,0,0
0,0,0,-1,0,-1,-1,CasoHEProstata_A_1032_row_14336_column_24576,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1032_row_16384_column_28672,0,0
-1,-1,0,0,0,0,-1,CasoHEProstata_A_1032_row_28672_column_124928,0,0
-1,-1,-1,-1,-1,-1,0,CasoHEProstata_A_1032_row_30720_column_108544,0,0
0,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_1032_row_34816_column_112640,0,0
-1,0,-1,-1,0,0,1,CasoHEProstata_A_1032_row_38912_column_96256,0,0
-1,-1,-1,-1,-1,-1,3,CasoHEProstata_A_1032_row_59392_column_131072,3,0
-1,-1,-1,0,-1,-1,0,CasoHEProstata_A_1032_row_59392_column_135168,0,0
-1,-1,-1,0,-1,-1,0,CasoHEProstata_A_1032_row_61440_column_124928,0,0
-1,-1,-1,-1,-1,-1,0,CasoHEProstata_A_1032_row_61440_column_49152,0,0
-1,-1,-1,3,-1,3,3,CasoHEProstata_A_1032_row_61440_column_88064,3,3
1,-1,-1,-1,-1,-1,3,CasoHEProstata_A_1032_row_63488_column_122880,3,0
-1,-1,2,-1,-1,-1,-1,CasoHEProstata_A_1032_row_63488_column_88064,2,2
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_20480_column_18432,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1033_row_20480_column_20480,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_22528_column_18432,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_24576_column_98304,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_26624_column_12288,0,0
-1,0,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_38912_column_102400,0,0
-1,0,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_40960_column_198656,0,0
-1,3,-1,-1,-1,-1,-1,CasoHEProstata_A_1033_row_40960_column_200704,3,3
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1033_row_40960_column_26624,0,0
-1,0,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_40960_column_69632,0,0
-1,0,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_43008_column_106496,0,0
-1,0,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_43008_column_120832,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1033_row_43008_column_40960,0,0
-1,0,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_45056_column_108544,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_45056_column_59392,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_47104_column_106496,0,0
-1,0,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_47104_column_182272,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_49152_column_108544,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_49152_column_122880,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_49152_column_182272,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_51200_column_110592,0,0
-1,0,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_53248_column_10240,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_53248_column_198656,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_55296_column_198656,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_57344_column_198656,0,0
0,0,0,-1,0,-1,-1,CasoHEProstata_A_1033_row_59392_column_22528,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1033_row_67584_column_45056,0,0
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1033_row_67584_column_47104,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_69632_column_40960,0,0
-1,0,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_69632_column_43008,0,0
-1,2,2,-1,-1,3,2,CasoHEProstata_A_1033_row_71680_column_81920,2,2
-1,0,-1,0,0,-1,-1,CasoHEProstata_A_1033_row_73728_column_120832,0,0
-1,-1,-1,0,-1,-1,-1,CasoHEProstata_A_1033_row_73728_column_34816,0,0
-1,-1,-1,3,-1,-1,-1,CasoHEProstata_A_1033_row_75776_column_116736,3,3
-1,1,-1,2,2,2,-1,CasoHEProstata_A_1033_row_77824_column_159744,2,2
-1,0,-1,-1,-1,-1,-1,CasoHEProstata_A_1033_row_86016_column_190464,0,0
-1,-1,0,0,2,-1,2,CasoHEProstata_A_1034_row_14336_column_45056,2,2
-1,-1,2,-1,-1,-1,2,CasoHEProstata_A_1034_row_22528_column_2048,2,2
-1,2,3,2,-1,2,-1,CasoHEProstata_A_1034_row_24576_column_86016,2,2
1,1,1,2,2,2,2,CasoHEProstata_A_1034_row_26624_column_86016,2,2
-1,-1,3,-1,-1,-1,-1,CasoHEProstata_A_1034_row_28672_column_6144,3,3
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1034_row_30720_column_45056,0,0
3,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_1034_row_30720_column_6144,3,3
2,2,3,2,2,-1,3,CasoHEProstata_A_1034_row_30720_column_8192,2,3
3,2,3,-1,3,3,3,CasoHEProstata_A_1034_row_30720_column_90112,3,3
-1,-1,-1,-1,3,-1,3,CasoHEProstata_A_1034_row_32768_column_10240,3,3
-1,-1,3,-1,-1,3,3,CasoHEProstata_A_1034_row_32768_column_8192,3,3
-1,2,0,2,-1,3,3,CasoHEProstata_A_1034_row_32768_column_90112,3,3
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1034_row_34816_column_10240,0,0
3,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_1034_row_34816_column_12288,3,3
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1034_row_34816_column_43008,0,0
-1,-1,3,-1,-1,3,-1,CasoHEProstata_A_1034_row_34816_column_90112,3,3
-1,-1,0,-1,-1,-1,2,CasoHEProstata_A_1034_row_36864_column_126976,2,0
-1,-1,-1,-1,-1,-1,3,CasoHEProstata_A_1034_row_36864_column_14336,3,0
-1,3,3,2,2,3,3,CasoHEProstata_A_1034_row_36864_column_92160,3,3
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1034_row_38912_column_94208,0,0
-1,-1,3,-1,-1,-1,-1,CasoHEProstata_A_1034_row_40960_column_96256,3,3
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1034_row_45056_column_122880,0,0
-1,-1,0,-1,-1,-1,1,CasoHEProstata_A_1034_row_53248_column_100352,1,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1034_row_57344_column_100352,0,0
-1,-1,2,-1,-1,-1,2,CasoHEProstata_A_1034_row_61440_column_106496,2,2
-1,-1,1,2,2,-1,2,CasoHEProstata_A_1034_row_63488_column_106496,2,2
3,-1,0,-1,-1,3,-1,CasoHEProstata_A_1034_row_63488_column_110592,3,3
3,-1,3,-1,-1,2,3,CasoHEProstata_A_1034_row_65536_column_110592,3,3
-1,2,-1,-1,2,3,-1,CasoHEProstata_A_1034_row_67584_column_26624,2,3
-1,3,0,2,-1,-1,3,CasoHEProstata_A_1034_row_69632_column_106496,3,3
3,3,3,2,-1,3,3,CasoHEProstata_A_1034_row_69632_column_108544,3,3
-1,-1,3,2,2,-1,3,CasoHEProstata_A_1034_row_71680_column_106496,3,3
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1035_row_14336_column_28672,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1035_row_22528_column_28672,0,0
0,-1,-1,-1,-1,-1,0,CasoHEProstata_A_1035_row_26624_column_45056,0,0
-1,-1,0,-1,-1,-1,0,CasoHEProstata_A_1035_row_38912_column_133120,0,0
-1,-1,0,-1,-1,-1,0,CasoHEProstata_A_1035_row_38912_column_135168,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1035_row_38912_column_30720,0,0
-1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1035_row_38912_column_32768,0,0
-1,-1,-1,-1,-1,-1,0,CasoHEProstata_A_1035_row_45056_column_174080,0,0
-1,-1,-1,-1,-1,-1,3,CasoHEProstata_A_1035_row_63488_column_129024,3,0
-1,-1,0,-1,-1,-1,2,CasoHEProstata_A_1035_row_65536_column_124928,2,0
0,-1,-1,-1,-1,0,-1,CasoHEProstata_A_1035_row_77824_column_137216,0,0
3,-1,-1,-1,-1,-1,-1,CasoHEProstata_A_1037_row_16384_column_6144,3,3
1,-1,0,-1,-1,-1,-1,CasoHEProstata_A_1037_row_18432_column_120832,1,0
-1,-1,0,-1,0,0,1,CasoHEProstata_A_1037_row_18432_column_4096,0,0
-1,0,-1,-1,0,0,2,CasoHEProstata_A_1037_row_18432_column_88064,0,0
-1,0,0,0,0,0,2,CasoHEProstata_A_1037_row_20480_column_88064,0,0
